timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
47.164,-152.74,205.24,139.02,0.6359,-1.0331,-0.2928
47.326,-79.59,37.59,77.0,-0.3963,-0.5724,-0.1796
47.403,-58.31,21.42,34.58,-0.5041,-1.1653,-0.4124
47.568,-11.9,-163.94,-8.61,-1.0424,-2.2019,-4.2671
47.645,108.99,-624.75,99.89,2.928,-2.1374,-5.6442
47.808,932.89,-617.54,-1498.7,2.8909,-0.0698,3.883
47.885,711.83,-5.6,58.45,0.1259,-3.7034,-0.6583
48.008,23.8,78.47,127.26,0.0327,-0.9662,-2.1179
48.126,-158.9,38.01,176.19,1.584,-0.2411,-1.0887
48.184,-253.54,-48.37,312.9,1.8446,-1.323,-0.3162
48.25,-402.22,-42.56,337.12,1.9188,-1.9608,0.7496
48.281,-419.3,-1.82,291.55,0.9994,-0.6329,0.4782
48.315,-354.69,49.35,207.2,1.1351,-0.4714,0.0932
48.406,-143.99,60.13,69.3,0.8945,-1.3698,0.1264
48.484,-61.81,17.43,36.12,0.7623,-1.3278,0.4709
48.645,77.21,0.56,27.58,0.753,-0.408,0.1362
48.723,135.94,3.57,33.25,0.8115,-0.63,-0.2723
48.886,124.67,-57.61,-35.56,0.5729,-0.0654,0.1152
48.962,153.86,-25.76,-76.3,0.6978,-0.1078,0.2196
